AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,DayOfWeek,DeviceID_transaction_count,DeviceID_account_count,MerchantID_device_count,DeviceID_location_count,TransactionAmount_by_LoginAttempts,TimeSincePreviousTransaction
AC00203,208.04,2024-11-04 08:08:45,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,2023-11-20 17:10:02,Monday,4,4,22,4,208.04,349.6241087962963
AC00498,5.77,2024-11-04 08:10:53,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2023-11-17 17:27:07,Friday,5,5,22,5,5.77,352.6137268518519
AC00349,381.33,2024-11-04 08:09:32,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,2023-08-21 16:46:05,Monday,4,4,21,4,381.33,440.6412847222222
AC00177,16.16,2024-11-04 08:11:59,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,2023-10-16 16:59:36,Monday,2,2,33,2,16.16,384.633599537037
AC00284,486.08,2024-11-04 08:07:03,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2023-06-20 17:21:50,Tuesday,3,3,28,3,486.08,502.6147337962963
AC00272,336.39,2024-11-04 08:09:57,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2023-01-16 16:53:38,Monday,3,3,25,3,336.39,657.6363310185185
AC00405,997.43,2024-11-04 08:08:25,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2023-11-22 16:07:19,Wednesday,4,4,25,4,997.43,347.66743055555554
AC00385,234.57,2024-11-04 08:08:47,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,2023-09-01 16:09:08,Friday,5,5,21,4,234.57,429.6664236111111
AC00403,6.0,2024-11-04 08:09:43,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2023-10-23 18:38:15,Monday,3,3,24,3,6.0,377.5635185185185
AC00114,1049.92,2024-11-04 08:10:34,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2023-10-23 16:50:33,Monday,3,3,26,3,1049.92,377.63890046296297
AC00163,227.14,2024-11-04 08:11:34,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2023-07-03 17:42:08,Monday,3,3,26,3,227.14,489.60377314814815
AC00108,233.74,2024-11-04 08:11:17,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2023-10-24 16:41:00,Tuesday,3,3,26,3,233.74,376.6460300925926
AC00397,113.02,2024-11-04 08:07:21,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2023-09-25 16:54:22,Monday,5,5,30,5,113.02,405.6340162037037
AC00434,45.85,2024-11-04 08:07:24,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2023-02-16 17:57:10,Thursday,4,4,25,4,45.85,626.5904398148148
AC00385,973.39,2024-11-04 08:11:44,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2023-08-30 17:23:20,Wednesday,4,4,42,3,973.39,431.61694444444447
AC00161,514.95,2024-11-04 08:10:01,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2023-04-13 18:37:48,Thursday,3,3,22,3,2574.75,570.5640393518519
AC00333,415.5,2024-11-04 08:10:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2023-07-28 16:29:23,Friday,3,3,16,3,415.5,464.6534722222222
AC00279,265.76,2024-11-04 08:12:18,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2023-02-06 17:48:55,Monday,4,4,23,3,265.76,636.5995717592592
AC00072,69.4,2024-11-04 08:09:04,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2023-07-24 18:08:43,Monday,8,7,23,8,69.4,468.5835763888889
AC00242,332.93,2024-11-04 08:08:14,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2023-11-20 16:29:48,Monday,9,9,25,8,332.93,349.6516898148148
AC00303,267.9,2024-11-04 08:08:34,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2023-10-09 16:52:47,Monday,3,3,23,3,267.9,391.63596064814817
AC00442,496.03,2024-11-04 08:09:41,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2023-11-03 16:45:52,Friday,4,4,30,4,496.03,366.64153935185186
AC00087,376.26,2024-11-04 08:09:58,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2023-02-15 16:41:11,Wednesday,4,4,23,4,376.26,627.6449884259259
AC00174,83.02,2024-11-04 08:11:01,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2023-09-04 17:59:51,Monday,3,3,27,3,83.02,426.59108796296294
AC00421,93.26,2024-11-04 08:12:04,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2023-07-27 16:22:52,Thursday,4,4,22,4,93.26,465.6591666666667
AC00111,803.37,2024-11-04 08:08:40,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2023-04-17 16:08:34,Monday,5,4,26,5,803.37,566.6667361111112
AC00275,35.76,2024-11-04 08:11:40,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2023-09-19 17:38:18,Tuesday,4,4,26,3,35.76,411.6065046296296
AC00492,28.53,2024-11-04 08:06:30,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2023-05-31 16:37:39,Wednesday,7,7,21,6,28.53,522.6450347222222
AC00380,139.53,2024-11-04 08:07:31,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2023-10-09 17:20:09,Monday,1,1,31,1,139.53,391.6162268518519
AC00227,307.57,2024-11-04 08:06:33,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2023-01-09 16:12:01,Monday,4,4,23,4,307.57,664.6628703703703
AC00257,60.65,2024-11-04 08:09:22,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2023-05-26 18:15:08,Friday,4,4,25,4,60.65,527.5793287037037
AC00062,74.86,2024-11-04 08:07:39,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2023-08-14 17:43:17,Monday,3,3,33,3,74.86,447.6002546296296
AC00383,117.97,2024-11-04 08:09:21,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2023-11-24 18:51:32,Friday,7,7,28,5,117.97,345.5540393518518
AC00182,231.91,2024-11-04 08:12:15,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2023-01-31 18:31:22,Tuesday,4,4,24,4,231.91,642.5700578703704
AC00478,126.21,2024-11-04 08:08:42,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2023-02-14 16:07:01,Tuesday,4,4,31,4,126.21,628.6678356481482
AC00332,506.28,2024-11-04 08:09:09,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2023-05-02 17:03:29,Tuesday,5,5,19,5,1012.56,551.6289351851852
AC00202,304.35,2024-11-04 08:08:45,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2023-12-04 17:07:34,Monday,7,7,29,5,304.35,335.6258217592593
AC00331,281.85,2024-11-04 08:07:38,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2023-05-16 17:26:37,Tuesday,1,1,33,1,281.85,537.6118171296297
AC00474,777.88,2024-11-04 08:09:15,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2023-03-20 16:58:12,Monday,4,4,26,4,777.88,594.6326736111112
AC00268,119.18,2024-11-04 08:07:34,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2023-08-25 18:01:38,Friday,7,7,21,6,119.18,436.5874537037037
AC00247,177.19,2024-11-04 08:06:30,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2023-05-15 17:25:28,Monday,2,2,30,2,177.19,538.6118287037037
AC00298,260.88,2024-11-04 08:06:52,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2023-05-29 16:50:10,Monday,4,4,27,4,260.88,524.6365972222222
AC00106,169.47,2024-11-04 08:07:37,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2023-03-22 16:10:14,Wednesday,3,3,25,2,169.47,592.6648495370371
AC00035,73.23,2024-11-04 08:11:12,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2023-05-19 16:52:53,Friday,5,5,17,4,73.23,534.6377199074074
AC00363,1362.55,2024-11-04 08:11:05,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2023-02-10 18:07:07,Friday,3,3,31,3,1362.55,632.586087962963
AC00273,792.57,2024-11-04 08:10:39,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2023-05-22 16:22:36,Monday,3,3,27,3,792.57,531.6583680555556
AC00156,237.06,2024-11-04 08:07:50,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2023-12-18 16:47:17,Monday,3,3,23,3,237.06,321.63927083333334
AC00010,34.17,2024-11-04 08:06:29,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2023-11-21 16:57:43,Tuesday,2,2,30,2,34.17,348.63108796296297
AC00036,740.25,2024-11-04 08:08:27,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2023-07-19 17:03:58,Wednesday,3,3,19,3,740.25,473.6281134259259
AC00149,453.54,2024-11-04 08:12:06,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2023-04-19 16:36:03,Wednesday,6,6,22,4,453.54,564.6500347222222
AC00225,300.47,2024-11-04 08:08:00,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2023-11-13 16:11:52,Monday,3,3,33,3,300.47,356.66398148148147
AC00077,110.93,2024-11-04 08:10:53,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2023-04-07 16:38:15,Friday,9,9,25,6,110.93,576.6476620370371
AC00440,201.69,2024-11-04 08:10:16,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2023-01-03 16:46:36,Tuesday,8,7,30,7,201.69,670.6414351851852
AC00321,399.21,2024-11-04 08:08:21,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2023-01-30 16:15:49,Monday,4,4,29,4,399.21,643.6614814814815
AC00099,1041.88,2024-11-04 08:06:44,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2023-09-06 16:44:02,Wednesday,3,3,24,3,1041.88,424.6407638888889
AC00258,630.36,2024-11-04 08:12:15,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2023-03-02 16:11:53,Thursday,3,3,27,3,630.36,612.6669212962963
AC00132,10.94,2024-11-04 08:11:53,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,2023-10-23 17:24:07,Monday,6,6,22,6,10.94,377.6165046296296
AC00113,215.9,2024-11-04 08:10:23,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2023-01-04 16:02:09,Wednesday,4,4,22,4,215.9,669.6723842592593
AC00396,1422.55,2024-11-04 08:06:50,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,2023-07-10 17:49:18,Monday,3,3,15,3,1422.55,482.59550925925925
AC00099,226.37,2024-11-04 08:09:56,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2023-09-18 17:07:08,Monday,6,6,20,6,226.37,412.62694444444446
AC00265,444.89,2024-11-04 08:11:50,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,2023-09-11 16:27:39,Monday,1,1,28,1,444.89,419.65568287037036
AC00047,280.57,2024-11-04 08:10:24,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,2023-01-27 17:35:05,Friday,2,2,22,2,280.57,646.6078587962963
AC00005,488.54,2024-11-04 08:07:26,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,2023-07-03 17:47:49,Monday,4,4,25,4,488.54,489.59695601851854
AC00363,3.3,2024-11-04 08:10:11,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,2023-03-27 16:42:16,Monday,6,6,25,4,3.3,587.644386574074
AC00426,199.39,2024-11-04 08:09:06,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,2023-08-21 16:16:22,Monday,5,5,18,5,199.39,440.6616203703704
AC00107,20.36,2024-11-04 08:11:15,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,2023-07-24 17:02:18,Monday,6,6,15,6,20.36,468.63121527777776
AC00237,113.64,2024-11-04 08:07:55,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,2023-10-24 17:09:41,Tuesday,4,4,30,4,113.64,376.62377314814813
AC00358,493.11,2024-11-04 08:08:01,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,2023-07-31 16:25:26,Monday,7,7,17,7,493.11,461.6545717592593
AC00113,307.41,2024-11-04 08:09:48,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,2023-06-12 17:32:52,Monday,5,5,29,5,307.41,510.60898148148146
AC00010,11.18,2024-11-04 08:10:20,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,2023-11-30 16:52:42,Thursday,8,8,22,7,11.18,339.63724537037035
AC00499,313.82,2024-11-04 08:08:42,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,2023-11-15 18:57:38,Wednesday,3,3,26,3,313.82,354.54935185185184
AC00380,51.0,2024-11-04 08:08:23,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,2023-01-30 16:00:38,Monday,4,4,21,3,51.0,643.6720486111111
AC00452,140.98,2024-11-04 08:12:13,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,2023-05-25 16:34:22,Thursday,4,4,27,4,140.98,528.6512847222223
AC00020,288.04,2024-11-04 08:10:00,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,2023-08-24 16:47:21,Thursday,7,7,22,7,288.04,437.6407291666667
AC00181,800.55,2024-11-04 08:06:49,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,2023-05-04 16:21:31,Thursday,4,4,29,4,800.55,549.6564583333334
AC00370,485.54,2024-11-04 08:11:46,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,2023-02-06 17:46:59,Monday,7,7,24,6,485.54,636.6005439814815
AC00453,521.15,2024-11-04 08:07:31,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,2023-02-17 18:16:05,Friday,5,4,27,5,521.15,625.5773842592592
AC00339,321.79,2024-11-04 08:10:01,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,2023-08-07 17:30:33,Monday,3,3,22,3,321.79,454.61074074074077
AC00249,304.93,2024-11-04 08:08:15,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,2023-02-24 16:23:22,Friday,5,5,22,5,304.93,618.6561689814815
AC00479,432.08,2024-11-04 08:11:46,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,2023-07-31 16:04:55,Monday,7,7,24,7,432.08,461.6714236111111
AC00301,694.2,2024-11-04 08:07:23,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,2023-12-07 16:20:08,Thursday,4,4,21,4,694.2,332.6578125
AC00380,116.86,2024-11-04 08:12:15,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,2023-03-20 18:28:48,Monday,8,8,30,8,116.86,594.5718402777778
AC00130,386.81,2024-11-04 08:10:50,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,2023-03-03 18:02:52,Friday,5,5,25,5,386.81,611.5888657407407
AC00006,74.88,2024-11-04 08:07:46,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,2023-05-24 16:25:50,Wednesday,4,4,42,4,74.88,529.6541203703704
AC00096,195.76,2024-11-04 08:09:48,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2023-05-22 16:17:19,Monday,4,4,22,4,195.76,531.6614467592592
AC00108,134.7,2024-11-04 08:11:07,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,2023-08-21 16:03:18,Monday,4,4,27,4,134.7,440.6720949074074
AC00070,890.24,2024-11-04 08:07:32,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,2023-07-07 18:03:43,Friday,2,2,25,2,890.24,485.5859837962963
AC00417,361.27,2024-11-04 08:10:07,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,2023-01-06 17:01:53,Friday,3,3,30,3,361.27,667.6307175925926
AC00391,131.56,2024-11-04 08:07:12,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,2023-10-19 16:42:37,Thursday,9,9,32,8,131.56,381.64207175925924
AC00414,485.51,2024-11-04 08:08:02,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,2023-11-28 16:49:27,Tuesday,2,2,26,2,485.51,341.6379050925926
AC00004,547.87,2024-11-04 08:10:31,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,2023-07-10 17:15:27,Monday,6,6,29,6,547.87,482.6215740740741
AC00047,457.3,2024-11-04 08:07:53,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,2023-06-26 18:25:21,Monday,8,8,28,8,457.3,496.5712037037037
AC00198,506.24,2024-11-04 08:11:40,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,2023-01-13 16:44:26,Friday,9,9,16,8,506.24,660.643912037037
AC00314,486.59,2024-11-04 08:10:02,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,2023-12-19 16:55:17,Tuesday,6,6,22,6,486.59,320.6352430555556
AC00212,163.68,2024-11-04 08:11:01,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,2023-09-28 16:20:57,Thursday,4,4,25,4,163.68,402.65976851851855
AC00115,581.65,2024-11-04 08:09:39,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,2023-01-09 16:54:58,Monday,2,2,30,2,581.65,664.6351967592593
AC00055,52.01,2024-11-04 08:11:27,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,2023-11-07 16:46:04,Tuesday,8,8,30,8,52.01,362.64262731481483
AC00427,630.24,2024-11-04 08:11:52,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,2023-11-29 18:10:30,Wednesday,9,9,27,8,630.24,340.5842824074074
AC00401,523.74,2024-11-04 08:06:52,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,2023-11-02 16:36:37,Thursday,6,6,23,4,523.74,367.6460069444444
AC00430,705.6,2024-11-04 08:09:04,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,2023-02-20 18:41:43,Monday,5,5,27,5,2116.8,622.5606597222222
AC00299,217.5,2024-11-04 08:06:58,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,2023-10-23 18:54:48,Monday,7,7,23,7,217.5,377.55011574074075
AC00345,91.48,2024-11-04 08:09:17,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,2023-01-23 16:50:31,Monday,7,7,23,7,91.48,650.6380324074074
AC00430,5.25,2024-11-04 08:12:22,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,2023-11-13 18:26:24,Monday,1,1,19,1,5.25,356.57358796296296
AC00175,54.03,2024-11-04 08:07:36,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,2023-09-19 17:16:46,Tuesday,3,3,25,3,54.03,411.61863425925924
AC00177,736.73,2024-11-04 08:10:54,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,2023-11-27 16:05:27,Monday,3,3,22,3,736.73,342.67045138888886
AC00225,368.91,2024-11-04 08:10:28,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,54,Doctor,14,1,829.71,2023-03-10 17:49:57,Friday,6,6,16,5,368.91,604.5975810185186
AC00394,33.06,2024-11-04 08:06:43,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,2023-01-17 16:03:41,Tuesday,4,4,21,4,33.06,656.6687731481481
AC00026,66.5,2024-11-04 08:08:06,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,2023-05-04 16:44:56,Thursday,6,6,22,6,66.5,549.641087962963
AC00076,177.08,2024-11-04 08:12:21,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,2023-01-06 17:16:44,Friday,4,4,32,4,177.08,667.6219560185185
AC00215,588.54,2024-11-04 08:10:37,Debit,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,2023-02-06 17:57:28,Monday,4,4,18,4,588.54,636.5924652777778
AC00202,173.5,2024-11-04 08:11:52,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,2023-10-23 17:16:20,Monday,5,5,26,5,173.5,377.62189814814815
AC00400,78.33,2024-11-04 08:08:18,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,2023-07-31 16:13:12,Monday,5,5,15,5,78.33,461.6632638888889
AC00004,40.66,2024-11-04 08:11:28,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,2024-01-01 16:08:49,Monday,8,8,24,8,40.66,307.66850694444446
AC00260,97.22,2024-11-04 08:11:17,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,2023-02-20 17:30:19,Monday,4,4,21,4,97.22,622.6117824074074
AC00415,34.07,2024-11-04 08:07:21,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,22,Student,81,1,8709.77,2023-11-06 17:22:58,Monday,4,4,19,3,34.07,363.61415509259257
AC00337,492.06,2024-11-04 08:09:56,Debit,Fresno,D000411,60.166.231.236,M012,Online,23,Student,74,1,857.9,2023-10-19 16:14:15,Thursday,4,4,19,4,492.06,381.66366898148146
AC00253,842.01,2024-11-04 08:08:33,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,2023-09-12 16:43:27,Tuesday,2,2,31,2,842.01,418.64243055555556
AC00126,73.55,2024-11-04 08:11:21,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,2023-01-09 16:09:48,Monday,5,5,20,5,73.55,664.6677430555555
AC00304,760.53,2024-11-04 08:09:35,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,2023-09-04 18:13:25,Monday,3,3,32,3,760.53,426.5806712962963
AC00470,273.08,2024-11-04 08:07:57,Credit,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,2023-01-30 16:09:08,Monday,4,4,29,4,273.08,643.6658449074074
AC00041,371.69,2024-11-04 08:09:59,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,2023-12-22 16:27:49,Friday,4,4,22,4,371.69,317.6542824074074
AC00442,218.96,2024-11-04 08:10:35,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2023-08-30 16:11:47,Wednesday,3,3,25,3,218.96,431.66583333333335
AC00430,227.39,2024-11-04 08:11:36,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,2023-12-25 16:58:19,Monday,3,3,19,3,227.39,314.634224537037
AC00258,237.99,2024-11-04 08:11:36,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,2023-05-08 16:45:11,Monday,4,4,23,4,237.99,545.6433449074074
AC00073,186.6,2024-11-04 08:06:24,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,2023-07-04 16:27:23,Tuesday,5,5,22,4,186.6,488.6520949074074
AC00430,341.15,2024-11-04 08:10:09,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,2023-02-13 17:18:15,Monday,7,7,28,6,341.15,629.619375
AC00363,434.58,2024-11-04 08:08:15,Debit,Memphis,D000136,80.92.209.207,M091,ATM,59,Doctor,215,1,12648.32,2023-09-06 16:28:38,Wednesday,3,3,30,3,434.58,424.6525115740741
AC00307,312.88,2024-11-04 08:07:23,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,2023-05-26 18:12:50,Friday,6,6,26,6,312.88,527.5795486111111
AC00085,75.15,2024-11-04 08:11:00,Debit,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,2023-09-18 17:31:23,Monday,5,5,27,5,75.15,412.6108449074074
AC00448,23.3,2024-11-04 08:08:06,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,2023-08-14 18:13:38,Monday,2,2,24,2,23.3,447.57949074074077
AC00194,47.38,2024-11-04 08:07:05,Credit,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,2023-02-08 18:18:07,Wednesday,5,5,24,5,47.38,634.5756712962963
